a91410,N,0
5c5320,T,1
ab210c,T,0
765c73,N,1
b0c784,T,0
0a7147,T,1
a61774,T,0
679bdd,N,1
00a3c5,T,0
e03c35,N,1
761174,T,0
ef2aa9,T,1
28d512,N,0
ca18e1,N,1
40d89f,N,0
6be6b4,N,1
6d5f1c,N,0
c04ee3,T,1
8d0c22,N,0
5d18dd,N,1
e5f92c,T,0
cea4b6,N,1
b8aaca,N,0
3b3f89,T,1
af5766,T,0
054aab,T,1
20e3c3,T,0
663fd5,T,1
f8315a,T,0
ba7b55,N,1
673fc5,N,0
e360b8,N,1
716f84,T,0
e845a5,T,1
95b358,N,0
efc79b,T,1
5bc7fe,T,0
38ecb9,T,1
670639,N,0
bf17b2,T,1
4924ef,T,0
90edf2,T,1
c9861a,N,0
b073f8,T,1
6a7244,T,0
4c009e,T,1
d5226f,T,0
5f4610,N,1
08e4fa,N,0
0fea23,T,1
0ff53a,T,0
04fdf5,T,1
167169,T,0
667045,T,1
6533c9,N,0
6c2330,N,1
8a68e2,T,0
205f41,N,1
7099bf,T,0
427a6b,N,1
542283,T,0
3279fc,T,1
2e303f,N,0
9caacd,T,1
2e1846,N,0
ace171,N,1
d5c8d2,N,0
596dbd,N,1
590bf2,N,0
759ccf,N,1
491654,N,0
b16db1,T,1
3b13e3,N,0
e14be2,N,1
3328ba,N,0
0609d1,N,1
136596,N,0
d542c1,N,1
aab3ca,T,0
420453,T,1
399a2f,T,0
c26bc3,T,1
5b913a,T,0
25ca9e,T,1
6ef8aa,T,0
bcf72b,T,1
e80446,T,0
6203d2,T,1
d9325a,T,0
36de24,T,1
45d94b,T,0
7afe1b,T,1
dd9eab,T,0
8898c8,T,1
5c7eee,T,0
fbcc8e,T,1
8de8f2,T,0
ee3c23,T,1
d26f4f,T,0
d1049b,T,1
1e672c,T,0
2b4300,T,1
438643,T,0
2297f2,T,1
2a9995,N,0
fbb6c4,N,1
5c5bd2,N,0
4a6e8c,N,1
a65129,N,0
0cc86e,N,1
16f129,T,0
12e38b,T,1
4de938,T,0
43063f,T,1
9af097,N,0
a00306,N,1
86b8b2,N,0
bf53f0,N,1
852581,T,0
659dd0,T,1
4d00dd,N,0
2de680,N,1
1fa0e8,N,0
8be204,N,1
45bcbd,N,0
017de2,N,1
1fc3f6,N,0
a32b72,N,1
cfa1e8,N,0
6a50ad,N,1
3b53be,N,0
f45b5c,N,1
912e22,N,0
bf9df5,T,1
392405,T,0
06a1bc,N,1
6d2ee7,T,0
f74aa0,T,1
841f91,T,0
facad0,N,1
78061c,T,0
bec6cf,T,1
aeb997,N,0
3c48f4,N,1
f34781,N,0
741041,N,1
39d97d,N,0
e231f9,N,1
9e764e,T,0
069a87,N,1
f28b5b,N,0
e9c1aa,T,1
88dbb8,N,0
82abea,T,1
adcf90,T,0
f9e4c2,T,1
a0eb9b,T,0
7759b2,T,1
f78b53,T,0
e7121d,T,1
3e55f8,N,0
b96c74,T,1
a5ab91,T,0
6c573d,T,1
00a204,N,0
d74f77,N,1
b260ef,N,0
eb9778,T,1
6a811f,N,0
34c3e9,T,1
1cc33f,T,0
3a5430,T,1
42a6ae,T,0
ac3a0e,T,1
ba47e9,N,0
ffe6e0,N,1
7a779f,T,0
81395b,T,1
de4f3b,N,0
0b9eb0,T,1
cac7d3,N,0
551497,T,1
aff855,N,0
ce1d85,N,1
0ab1c2,T,0
ec45d7,T,1
74d3c7,T,0
8ccb01,T,1
e01f5e,T,0
274e9b,T,1
875396,N,0
047acb,T,1
dc06f8,N,0
716b8e,N,1
342c24,N,0
686d98,N,1
2b2a2a,N,0
26612e,N,1
4cc855,N,0
acb747,T,1
731303,N,0
c27f5e,T,1
4605e3,T,0
1a70bf,N,1
c0c8c7,N,0
a2a880,T,1
1095c3,T,0
6b24a2,T,1
8249b5,N,0
2c6533,N,1
0c5f2a,T,0
3ca3c3,T,1
be396a,T,0
1651de,T,1
751bfb,N,0
709d8f,N,1
78e3d7,T,0
c29ace,T,1
63c521,T,0
c7a4fb,T,1
a19e8d,T,0
05b1d2,T,1
1be125,N,0
1d5b3f,N,1
db1658,T,0
534180,N,1
9ed134,T,0
8d7d54,N,1
23be56,T,0
05728c,T,1
4956a7,N,0
7d9664,T,1
c42bc0,N,0
646e88,N,1
2059c9,N,0
15c18d,N,1
cb09df,N,0
1d7591,N,1
26584e,N,0
56f010,T,1
8fd53e,N,0
c22970,N,1
1295a0,N,0
e44b61,N,1
343afa,N,0
b85414,N,1
8dc736,T,0
87e321,T,1
423dd3,T,0
d4aa8d,T,1
91880a,T,0
71d0a2,T,1
e8e457,T,0
8bd67e,T,1
cf1ca4,T,0
4425de,T,1
961881,T,0
e7d653,T,1
095eac,T,0
67a62c,T,1
c36eb5,T,0
f78b40,T,1
12790b,T,0
7376a8,T,1
777b66,T,0
f14fbd,T,1
3619ae,T,0
e83a0f,T,1
52f68d,T,0
4677bf,T,1
3fe634,T,0
22b634,T,1
f791d2,T,0
450844,T,1
9d65b1,T,0
9dc49e,T,1
b3ea21,T,0
6487d5,T,1
858b69,T,0
3e7913,T,1
669f1f,T,0
f96ad0,T,1
811b80,T,0
459a22,T,1
9f471b,T,0
f82d8f,T,1
9466f6,T,0
51fbb3,T,1
d606fc,T,0
6d52a4,T,1
495d72,N,0
5d508d,N,1
6490c0,N,0
046c9f,N,1
169dbe,N,0
18db33,N,1
a91b8f,T,0
9f2dc4,T,1
196d57,T,0
d92c73,T,1
f3fa07,N,0
6f05c8,N,1
fe87f3,N,0
767955,N,1
75c122,T,0
aef4cd,T,1
8ea157,N,0
594319,N,1
b72403,N,0
247d57,N,1
837ef5,N,0
6a1301,N,1
f5e86f,N,0
65e336,N,1
fc1209,N,0
839561,N,1
ad9a3d,N,0
c32d29,N,1
3c28ec,N,0
411599,N,1
a39ee4,N,0
35a99e,T,1
e78610,T,0
d9c384,T,1
20ce9d,T,0
453a78,N,1
23efe2,N,0
0add79,T,1
d9002b,T,0
5c1803,N,1
3a9e44,T,0
53b6c8,T,1
c3992c,T,0
04b18b,N,1
91102b,T,0
1b2755,N,1
1b5b38,T,0
476537,T,1
45489b,N,0
e470b6,N,1
c4ed82,T,0
b21863,T,1
da20ae,T,0
278186,N,1
ef8995,T,0
6d541f,N,1
80d321,N,0
fc28ef,N,1
dd4c14,N,0
a15414,N,1
9f825e,T,0
2c2a4f,N,1
af86ff,T,0
a435fc,T,1
0b5bc2,T,0
4cf3f6,T,1
562200,N,0
cb37ce,N,1
644404,N,0
af972c,N,1
581ec4,N,0
705db9,N,1
55db3f,N,0
89c722,N,1
6fc00f,T,0
e593b4,N,1
73fa0b,N,0
55da1c,N,1
7fbcf7,N,0
65c5c3,N,1
42eba0,N,0
10d548,N,1
f1cb03,N,0
4225c6,T,1
4110d1,N,0
957101,N,1
a3d369,N,0
c2971c,N,1
3026d1,T,0
277f98,N,1
159086,T,0
d8e4b9,N,1
7e3952,N,0
29d66c,N,1
0a4f90,N,0
aaddca,N,1
d8b4e5,N,0
733c80,N,1
8c3ec5,N,0
20889a,T,1
be26ae,N,0
f17d7c,N,1
d07b10,N,0
2230fc,N,1
032baa,N,0
3f065d,N,1
7d23fc,N,0
2d27af,T,1
25f07c,N,0
f3344b,N,1
5869d0,N,0
c5cd7d,N,1
72a0ee,N,0
21b913,T,1
69f564,T,0
77dabb,N,1
f28f61,T,0
d99b4f,N,1
cb4b94,N,0
facb95,T,1
fe72b8,N,0
a1f36b,N,1
e4f8ac,N,0
02dca2,N,1
5bb684,T,0
ecf712,N,1
21e1c5,T,0
4b45e8,N,1
54b865,N,0
2d544e,N,1
71bced,T,0
12abb5,T,1
584b6d,N,0
69705f,T,1
d69596,T,0
938851,N,1
742cf9,N,0
3bb7d4,N,1
79b88a,T,0
532624,N,1
c9149d,N,0
d07f28,N,1
2f8c78,T,0
ceb594,N,1
5d293a,T,0
2eb95c,N,1
c5d60c,T,0
d9051b,N,1
e5e40f,N,0
d1e826,N,1
2b2870,N,0
7615d5,T,1
984a3c,N,0
89e4ae,N,1
278553,T,0
8bc686,T,1
8cbee3,N,0
479a05,N,1
e3c020,N,0
0d9a34,T,1
8da431,N,0
f8516e,N,1
ffe92d,N,0
0c90b5,T,1
3b83db,T,0
6446f5,N,1
419caa,N,0
37961d,T,1
1c9180,T,0
bf0205,N,1
233bdf,N,0
169e5c,N,1
fa968c,N,0
e73d29,N,1
60e96a,T,0
9e8523,T,1
63bd64,T,0
860c93,T,1
a79c11,N,0
6ae272,T,1
3053ab,N,0
85b418,N,1
7480c3,N,0
84afcf,N,1
a662db,N,0
39bf0c,N,1
5af255,T,0
2dabd3,N,1
3fc2bd,N,0
0532e9,T,1
eb1920,T,0
36ed93,T,1
81e569,T,0
38de76,N,1
85dcc9,N,0
22213b,T,1
fbbf34,N,0
ba6ade,N,1
5dbc20,N,0
676a43,N,1
9ab605,N,0
e2f732,N,1
9a8df7,T,0
7e6c11,N,1
4c31b0,N,0
4ff666,T,1
d8bb27,T,0
7287a7,T,1
b09572,N,0
f6f774,N,1
8dc31d,T,0
83ed8a,N,1
2eb8e1,N,0
01389b,T,1
3adaed,T,0
3f5847,N,1
2a9695,N,0
f0edae,N,1
f3b08b,N,0
d3a6a7,N,1
de5f11,N,0
1fbb6c,N,1
ff70dd,T,0
1cfa44,T,1
4951c5,N,0
daede9,N,1
59a88a,N,0
70bf38,N,1
f96d5c,N,0
7f2f6c,N,1
2b0ba5,T,0
55d1a9,T,1
b2973b,N,0
490a66,T,1
c7f867,T,0
86a5f9,T,1
54e99d,N,0
d63886,N,1
947d8d,N,0
fe6e09,T,1
a4c48d,N,0
da1339,N,1
286a32,N,0
a11579,T,1
9334b5,N,0
005c39,T,1
e385a2,N,0
3c65ce,T,1
fdb7cb,T,0
e1831e,T,1
a67d94,T,0
600c2c,N,1
3c3ae7,T,0
5a3fa4,N,1
960f73,T,0
320ca5,N,1
f91db8,N,0
e49e2b,N,1
a335fe,N,0
bf458f,T,1
8080cc,T,0
e998e3,N,1
2559e3,N,0
475886,N,1
42c34e,N,0
3c21ac,N,1
9094aa,N,0
428644,N,1
af6ded,N,0
a9b902,T,1
52561c,T,0
520732,T,1
8ae5c2,T,0
2ba8ad,T,1
3a07bd,N,0
473328,N,1
536540,T,0
1a3396,N,1
a5d333,N,0
b16cc8,N,1
395c9e,N,0
d1fde8,N,1
981e59,N,0
3ad8b4,T,1
d40f05,N,0
00372f,N,1
9cddb3,N,0
4f4f35,N,1
d9b05c,N,0
7f595e,N,1
73c3ae,T,0
af004d,N,1
91bbe1,N,0
5dde16,N,1
d9d2c6,N,0
87d5a4,N,1
f68092,N,0
a10e6e,T,1
0e055a,N,0
2f1f07,N,1
2b6f2a,N,0
e19268,N,1
98aefb,N,0
6a7ed3,T,1
8965b9,N,0
74e1d9,N,1
0cb9bd,N,0
3d58d6,N,1
9cbdb6,N,0
75a5b8,N,1
c430bd,N,0
a8626f,T,1
758bf1,N,0
5f97fe,T,1
fd2a27,T,0
364570,N,1
5bce3f,T,0
2dbeb6,N,1
50f48c,N,0
f408ba,N,1
491e28,N,0
71db73,N,1
e82ae7,N,0
5fe3bc,N,1
0c43d6,T,0
b96d5c,N,1
df7238,N,0
6e75e5,N,1
ae4407,N,0
103ad7,T,1
c81548,N,0
471c60,T,1
15c85f,N,0
cd676f,T,1
33966e,N,0
ee7239,T,1
d9ba0e,N,0
802893,N,1
cf3220,N,0
7f6271,N,1
95686e,N,0
f17af4,N,1
754ea1,N,0
8ea130,T,1
f7c6d1,N,0
e2c8d6,N,1
e3e13b,N,0
04f23f,N,1
560029,N,0
59664e,N,1
574531,N,0
b8036b,T,1
2e991b,T,0
a9da44,T,1
b88256,T,0
a2f15a,T,1
0c7027,T,0
5d2ab0,T,1
9ef28f,T,0
39fd3a,T,1
0e6253,T,0
feb6a8,T,1
58fa09,T,0
c17e6b,T,1
6ed270,T,0
4ccf4e,T,1
02ebd8,T,0
190831,T,1
efc8ff,T,0
5e2834,T,1
79a59a,T,0
777f5e,T,1
854d65,T,0
32b66d,T,1
c6f7e2,T,0
c20f98,N,1
ac227c,N,0
70d1c8,N,1
cc8b6c,N,0
e7b1da,N,1
71d61b,N,0
cd3c51,T,1
50f9ce,N,0
b86812,T,1
aae2b3,N,0
970e2d,N,1
04be51,N,0
359c40,N,1
fd56dc,N,0
834d4f,N,1
7b6df7,T,0
777b3c,T,1
0a9d02,T,0
846928,T,1
9fc1c7,N,0
45caaf,N,1
f98bcf,N,0
d7ff5b,N,1
47b5aa,T,0
7d5109,T,1
aa2e17,T,0
3855e1,T,1
eb3a81,N,0
a6d737,T,1
b4b26c,T,0
3aa490,N,1
695e68,N,0
c07d93,N,1
aff676,T,0
87b7fb,N,1
432aa9,N,0
ace8bf,T,1
5c51a4,N,0
f00c1a,N,1
21f955,T,0
3735d3,N,1
6b0415,N,0
b1576d,T,1
46c0c9,T,0
65b878,T,1
b69389,N,0
88aec2,N,1
712b2d,N,0
7195da,T,1
afdfde,N,0
d44e5b,T,1
5e6332,N,0
a230b6,N,1
fe70a1,N,0
7a59e1,N,1
b29c83,T,0
4152c4,N,1
22ec5b,N,0
a434fe,T,1
4b5882,T,0
10b803,N,1
c0489d,N,0
f62e92,N,1
0f09b4,T,0
8c0f3f,N,1
0d03ae,N,0
b0ead2,N,1
f87ab6,T,0
d358fb,N,1
e4ffd1,T,0
865876,N,1
94aab1,T,0
c11164,N,1
429e80,N,0
dcdff0,N,1
97fcc4,N,0
27bfa1,T,1
e281ea,N,0
7055a2,N,1
56b174,T,0
2ccb65,T,1
d489e1,N,0
8689ee,N,1
db893a,N,0
1d8b1d,T,1
e449d3,N,0
a48cb6,N,1
e05d5f,N,0
6e82ab,T,1
2dc138,T,0
beab80,T,1
62e7c1,T,0
9323a2,T,1
a40653,T,0
b4f842,N,1
0c7a8e,N,0
352629,N,1
d40e09,T,0
5f586b,T,1
56a4bd,N,0
63b4d1,T,1
ec2295,N,0
20e1a4,N,1
e59708,N,0
95c10f,N,1
dca0d2,N,0
cbc72a,T,1
51723c,N,0
785283,N,1
d5cc28,N,0
1c24d9,N,1
68e957,N,0
e4d6d3,N,1
76d3fd,N,0
a27964,N,1
2e52f8,N,0
73052e,T,1
3fead5,T,0
a98150,T,1
ec575d,N,0
a7cb28,T,1
5d9a02,T,0
26b0bd,T,1
837658,N,0
d77e42,T,1
16db9f,N,0
e257c6,T,1
b87e5f,T,0
0088e1,N,1
677bb2,N,0
fe3fad,N,1
29c983,N,0
c550f1,N,1
79a14f,N,0
5e5f5e,N,1
f577d7,N,0
2d8938,T,1
c73643,T,0
1099c3,T,1
e5861d,T,0
dbe94e,T,1
6ba8dd,N,0
215fb9,N,1
a73304,N,0
268891,N,1
cba77d,N,0
be6c1c,T,1
b06f1b,T,0
312d19,N,1
b02d8f,T,0
759d72,N,1
051899,T,0
f129a7,N,1
b86330,N,0
0a1213,T,1
89e5a4,N,0
752448,T,1
bba90d,N,0
a98412,T,1
c57424,N,0
4ce1f3,T,1
716564,T,0
77225e,N,1
2077d1,T,0
e7dc71,T,1
c0f65c,T,0
af95d0,T,1
59157f,T,0
a7bedc,N,1
12f8f2,N,0
a7c029,T,1
c08d03,N,0
6c946e,T,1
c659b4,T,0
57d9ba,N,1
4853d0,N,0
c9bb42,T,1
a0fbc1,N,0
a2bda5,T,1
ec9be2,T,0
7244a2,T,1
d6c7f2,N,0
f81f13,T,1
226a1f,N,0
fc11e4,N,1
274018,N,0
62d8db,N,1
7e2ef9,N,0
3d9f62,N,1
09a94c,N,0
4d4150,N,1
c1887e,N,0
6737fd,N,1
c79c3c,N,0
700e0c,T,1
951bfc,N,0
6ab694,N,1
52e802,N,0
65774a,N,1
dd83a4,N,0
21f1c7,N,1
105c3b,T,0
fcd3df,N,1
378349,N,0
9258cc,N,1
ca231e,N,0
099fb1,N,1
0e0334,T,0
4d9a59,N,1
4e380a,N,0
d21ca3,N,1
855650,N,0
379fb6,N,1
944b69,N,0
fd43b4,N,1
dca3d7,T,0
aa17d8,N,1
fcb5b5,T,0
82e442,T,1
2322e5,N,0
fae50f,T,1
38724a,N,0
665b74,N,1
6f9db3,N,0
9eee4a,N,1
ce0154,N,0
b2a92b,N,1
03d722,N,0
c020dd,T,1
f2abd9,N,0
b60fc9,N,1
c958a1,N,0
8736bd,N,1
d561ab,T,0
689d7d,N,1
20babe,T,0
02be1d,N,1
3cc186,T,0
8806aa,N,1
cdc1c6,T,0
f993b5,N,1
4c5351,N,0
c897e4,N,1
09eaea,N,0
08d15c,N,1
75b297,N,0
91d4fc,N,1
0854be,T,0
426532,N,1
00d62d,N,0
39eefb,N,1
461ae6,N,0
a82a10,N,1
be2d1c,N,0
743914,N,1
32a43f,T,0
2abd3c,T,1
1a62a4,T,0
89b9ff,T,1
9fca99,T,0
d766a3,T,1
1c6608,T,0
f2e814,T,1
e26064,T,0
29038f,T,1
13897c,T,0
868ccf,T,1
c23b82,T,0
9181f4,T,1
a69573,T,0
9c1439,T,1
1e72a0,T,0
4ffa22,T,1
06b08f,T,0
0b031c,T,1
8c60cd,T,0
4de25f,T,1
55a859,T,0
510062,T,1
d3b1cf,N,0
b66f0c,N,1
b44182,N,0
78d434,N,1
6225b4,N,0
efbc37,N,1
3a2e45,T,0
3330a2,N,1
2cf053,T,0
4755ed,N,1
167388,N,0
0b6053,N,1
11839d,N,0
9ccf07,N,1
13d513,N,0
c331ab,T,1
d5e2b6,T,0
b5c635,T,1
3e1896,T,0
540b60,N,1
3d8a90,N,0
395919,N,1
3cb0b2,N,0
2a7216,T,1
7f28e7,T,0
e717d5,N,1
0354e1,N,0
0c470c,N,1
f6e34c,N,0
3cb804,N,1
cd300f,N,0
aaf399,N,1
e4c8a7,N,0
76c183,N,1
d69f8e,N,0
eb2c9d,N,1
91286f,N,0
5ea46b,N,1
540e37,T,0
6fee5b,T,1
779600,T,0
86b279,N,1
730cc0,T,0
bd58aa,T,1
e166ae,N,0
d7a0ac,N,1
050d0c,N,0
3f7644,N,1
7bcbe5,N,0
46c27f,N,1
fc3482,T,0
2e41d2,T,1
812af4,N,0
2e07a4,N,1
c36088,N,0
c3162c,N,1
aa8661,N,0
d9a8d0,N,1
c23ccf,N,0
02f689,N,1
207429,N,0
18a650,T,1
704077,N,0
0f96bd,T,1
a9cfe1,N,0
2fa1b5,T,1
bd31d0,T,0
d7b492,T,1
69edde,T,0
6268a8,T,1
9a9f61,N,0
781aa4,N,1
99d972,N,0
d94eaf,N,1
172785,N,0
2a642f,N,1
8cbde1,N,0
7f05b6,N,1
73b63e,T,0
8a9794,T,1
81edc9,T,0
eb805e,T,1
af6082,T,0
701e0f,N,1
4ad4b1,N,0
844e66,N,1
35e737,N,0
09dc58,N,1
89a407,N,0
ab0996,N,1
928bd5,N,0
e932d1,N,1
74d1aa,N,0
4da454,N,1
d98c5d,N,0
8ad444,T,1
2af3cc,T,0
c807ce,T,1
de4a7c,T,0
0e75ca,T,1
28acc4,N,0
adc4e0,N,1
fb19c6,T,0
ffacf3,T,1
963662,N,0
7d755c,T,1
2542cb,N,0
063b68,T,1
465a3f,N,0
97d729,N,1
aab6cb,T,0
c4c8ed,T,1
f062f2,T,0
4cf03e,T,1
0c1d30,T,0
568fb2,T,1
8631d6,N,0
3978a7,T,1
2104da,T,0
dcd469,T,1
f0630e,T,0
93ba22,N,1
05feb0,T,0
8fb4c7,T,1
7b1caf,N,0
d18d97,N,1
98f26e,T,0
5e232a,T,1
f74cde,T,0
bad161,T,1
cbd207,N,0
7eac45,T,1
d99289,N,0
28d812,N,1
80a0dc,N,0
0c3896,N,1
6403cb,N,0
41a3ab,N,1
97523d,N,0
e1f1a9,N,1
d672cb,N,0
cbc58e,T,1
711301,T,0
31f3bc,T,1
edc4b7,T,0
9f9475,T,1
5e2bc5,T,0
833512,T,1
de9faa,N,0
264172,N,1
922482,N,0
b4bfc8,N,1
44c540,N,0
a1c605,N,1
c7fffd,N,0
7332e8,N,1
973463,N,0
5fbb12,N,1
b0bb32,N,0
9b9e4c,N,1
03a5a9,N,0
8504bb,T,1
bc4396,N,0
0222b5,T,1
dccca7,T,0
63c298,N,1
27987c,T,0
49c960,N,1
6a1a26,N,0
679c0e,N,1
ee38ac,N,0
616a39,N,1
2913e4,N,0
33553c,N,1
dc9488,T,0
94514d,N,1
c5260b,N,0
a8d950,N,1
53920a,N,0
a57ad7,N,1
22672d,N,0
0b5d00,T,1
714483,T,0
48ad48,T,1
c2d650,T,0
5e5a9d,T,1
1974e3,T,0
e8a8f8,T,1
192c69,T,0
099bc6,T,1
718f8e,T,0
626335,T,1
bde36a,T,0
b5b86e,T,1
dda170,T,0
7d13b3,T,1
abaef6,T,0
11dc6a,T,1
e87124,T,0
ea6778,T,1
d92683,T,0
f98cd5,T,1
04852e,T,0
6490a4,T,1
c58783,T,0
cb970e,T,1
20a949,T,0
38abcc,T,1
24f665,T,0
bec1d5,T,1
d77dad,T,0
7f1afb,T,1
da726c,T,0
d927ef,T,1
d983f3,T,0
d5deed,N,1
09f9f5,N,0
47ba6d,N,1
cf8084,N,0
725eb5,N,1
9379ec,N,0
8de7ba,N,1
f015af,T,0
93ddb6,N,1
40a055,T,0
53f827,T,1
0c7db1,T,0
748258,N,1
8cf2cd,N,0
9735af,N,1
9d9627,N,0
3395f3,N,1
2f0622,T,0
edd9b1,N,1
688b00,N,0
40b16b,N,1
bbe5f4,N,0
428e0c,N,1
433bc9,N,0
2ca07b,N,1
b23a2f,N,0
afcb60,N,1
b5e37b,N,0
602b23,N,1
f0e831,N,0
bd202f,N,1
a0c093,T,0
d87781,N,1
449672,N,0
0c57f5,N,1
7edb8b,N,0
c7ea75,N,1
f7234e,T,0
fc18c1,T,1
ac17fa,T,0
96ada7,T,1
a8c690,N,0
4533d2,T,1
c7254f,T,0
98f887,T,1
73a948,N,0
1871f8,T,1
efd09c,N,0
9c7c93,T,1
29c142,T,0
c6bc4e,N,1
5e60b6,N,0
e574e0,T,1
de19e3,T,0
7cc614,T,1
ef8be3,N,0
4bc4bb,T,1
bb0ed9,N,0
fd7d19,T,1
b2c8d6,T,0
e09df0,N,1
f9a984,N,0
05a822,N,1
b58a5e,N,0
6f0256,N,1
255ec2,N,0
88a7d6,N,1
258f06,N,0
846748,T,1
580179,N,0
aeabc5,N,1
860096,N,0
833edd,N,1
298d69,N,0
75007a,N,1
6c92c6,N,0
b21a5f,N,1
b6b782,T,0
b5cdce,N,1
627593,N,0
14f9bd,N,1
33709b,N,0
b257f0,T,1
58f8b7,N,0
42c70b,T,1
baa0af,N,0
4e6d83,N,1
8d049e,N,0
3f186e,N,1
9679f0,N,0
626271,N,1
f55936,T,0
8ca03b,N,1
553c5a,N,0
bb7311,N,1
9f57aa,N,0
b07fe4,N,1
dd87ef,N,0
3af569,N,1
1cf23e,N,0
e0d9f8,T,1
0f92b1,N,0
cb265a,N,1
5cc437,N,0
62fc0a,N,1
3e7e57,T,0
4ffccc,N,1
dd2f93,T,0
7c777a,N,1
94928b,N,0
e18257,N,1
91499d,N,0
8a1138,N,1
a11477,N,0
0c92c6,N,1
621d3e,N,0
d40505,T,1
5f964c,N,0
ccde58,N,1
0ec032,N,0
fad617,N,1
c5dfd4,N,0
24f4c9,N,1
df291e,N,0
056706,N,1
391a75,T,0
f6d9f8,N,1
8a98af,N,0
0e95f1,N,1
290324,T,0
e815b5,N,1
fb1204,N,0
989a8d,T,1
7b6cad,N,0
ed1dac,T,1
5dd641,N,0
d8a413,N,1
932216,N,0
73abbf,N,1
e8733f,N,0
ce6e11,N,1
955047,N,0
d6da88,T,1
5b1734,T,0
514a04,N,1
ba2b23,N,0
62651f,T,1
412a48,T,0
857563,N,1
f2dd0c,N,0
019e74,N,1
590794,N,0
3ee647,N,1
617548,T,0
b3e6e4,T,1
9a3667,N,0
db4819,N,1
07aec6,N,0
6510cf,N,1
58ef8b,T,0
e4c994,T,1
b80b28,T,0
dc1455,T,1
3b48ec,T,0
03f837,T,1
63e5dc,T,0
45784b,N,1
902655,T,0
db73cc,N,1
dd9397,N,0
a9f61c,N,1
ea5ba2,N,0
a8b539,N,1
0d3561,N,0
8f68d6,T,1
85ed4c,T,0
04d779,N,1
544f02,N,0
8c3d7b,T,1
d99aa1,T,0
042135,N,1
28ced9,N,0
c70dc1,N,1
2e09c4,N,0
c7735d,N,1
88decf,T,0
4d1b55,T,1
e73e73,N,0
28d3e9,N,1
e74b62,N,0
359a07,N,1
1f7a56,T,0
fb0f5a,T,1
2b0dde,T,0
cd1650,T,1
52a592,T,0
ff3bf2,T,1
2ac1b3,T,0
6c9d74,N,1
2bbb90,T,0
32006d,N,1
50821d,N,0
6a47f0,N,1
1b480a,N,0
8163a6,N,1
8fb294,N,0
d856fb,T,1
4fbed2,T,0
967912,N,1
5497d7,N,0
c612ca,T,1
76a7f3,T,0
af17a1,N,1
f9b257,N,0
454486,N,1
507a9b,N,0
c995fd,N,1
cccd85,T,0
acedda,T,1
9e04ff,N,0
fdbefd,N,1
d867b0,N,0
709164,N,1
0c8360,T,0
449807,T,1
299d11,T,0
5be7f6,T,1
8bf43c,T,0
7276e3,T,1
268205,T,0
078927,N,1
5cd682,T,0
9f8f2d,N,1
45fe18,N,0
05a2a0,N,1
71b9ed,N,0
8e444e,N,1
ac55bb,N,0
57205c,T,1
4f26f8,T,0
639369,N,1
9e9951,N,0
64e2b4,T,1
92105b,T,0
6ee306,N,1
2fe9b0,N,0
08ba99,N,1
b4b592,N,0
e70bcc,N,1
398715,T,0
564e8f,T,1
ae2f88,N,0
2a6900,N,1
99d795,N,0
686bb0,N,1
2bca0a,T,0
7d43d8,T,1
d398d6,T,0
a960c3,T,1
d58361,T,0
85bd70,T,1
e5898b,T,0
643f7a,N,1
2f9603,T,0
5c85a7,N,1
2ec559,N,0
2220c7,N,1
a3e350,N,0
e811a8,N,1
c776e6,N,0
8f5d44,T,1
de0439,T,0
6d0274,N,1
fbfe40,N,0
361caa,T,1
01983c,T,0
dc0198,N,1
a2de17,N,0
42400c,N,1
a4761d,N,0
b70947,N,1
2be4ef,T,0
7528f1,T,1
209711,T,0
b14328,N,1
d83bd5,N,0
45bf3c,N,1
30381c,N,0
d7a34c,N,1
f15438,N,0
8b409b,N,1
0a8a82,N,0
3ffad9,N,1
966473,T,0
f77f3d,N,1
19c461,T,0
900169,N,1
c870ee,T,0
5cfc29,T,1
0796fd,N,0
e43ca6,T,1
ae32d4,T,0
17aecb,T,1
17d773,T,0
43cf47,T,1
880986,T,0
84e68f,N,1
750ec6,N,0
0317be,N,1
bcc36d,N,0
b9feeb,N,1
d9ecbe,N,0
f2df9e,N,1
13a174,N,0
30ba41,T,1
170b63,N,0
db3cac,N,1
113559,T,0
c236fa,N,1
923b4d,T,0
e52b13,N,1
d9a41f,T,0
922f3e,N,1
f658f2,T,0
62d344,N,1
d9d119,T,0
3f5f91,T,1
d548bc,N,0
e23f00,T,1
67fc56,N,0
6d03e9,N,1
57f056,T,0
1c20b2,T,1
972240,T,0
4afc50,T,1
3cb030,N,0
23e788,T,1
423f3b,T,0
312c69,T,1
7c40cf,T,0
6c1e59,N,1
943326,T,0
43b319,N,1
ae7370,N,0
a64b88,T,1
ec7856,T,0
71e37e,T,1
1255b8,T,0
a4c1b3,N,1
0f22aa,T,0
2b6421,N,1
acb991,N,0
275252,T,1
c7ccbe,T,0
cc28bf,T,1
a92638,T,0
939912,N,1
ec94ae,N,0
cb2fb7,N,1
4e7b51,N,0
bb9016,N,1
d04931,N,0
c89be1,N,1
68d31a,N,0
f0aaed,N,1
e41244,N,0
aa1298,N,1
13396c,T,0
80467c,N,1
b0428d,T,0
665550,T,1
e6eeff,N,0
6b5a32,T,1
e804e2,N,0
c95ce4,T,1
719d71,N,0
9b6c70,T,1
4947c5,N,0
c8872a,T,1
